Year,City,Host_Country,Sport,Discipline,Athlete,Country,Gender,Event,Medal
2012,London,GBR,Cycling,Cycling Track,"LEVY, Maximilian",GER,Men,Team Sprint,Bronze
2012,London,GBR,Cycling,Cycling Track,"VOGEL, Kristina",GER,Women,Team Sprint,Gold
2012,London,GBR,Cycling,Cycling Track,"WELTE, Miriam",GER,Women,Team Sprint,Gold
2012,London,GBR,Cycling,Cycling Track,"GONG, Jinjie",CHN,Women,Team Sprint,Silver
2012,London,GBR,Cycling,Cycling Track,"GUO, Shuang",CHN,Women,Team Sprint,Silver
2012,London,GBR,Cycling,Cycling Track,"MCCULLOCH, Kaarle",AUS,Women,Team Sprint,Bronze
2012,London,GBR,Cycling,Cycling Track,"MEARES, Anna",AUS,Women,Team Sprint,Bronze
2012,London,GBR,Cycling,Mountain Bike,"KULHAVY, Jaroslav",CZE,Men,Cross-Country,Gold
2012,London,GBR,Cycling,Mountain Bike,"SCHURTER, Nino",SUI,Men,Cross-Country,Silver
2012,London,GBR,Cycling,Mountain Bike,"FONTANA, Marco Aurelio",ITA,Men,Cross-Country,Bronze
2012,London,GBR,Cycling,Mountain Bike,"BRESSET, Julie",FRA,Women,Cross-Country,Gold
2012,London,GBR,Cycling,Mountain Bike,"SPITZ, Sabine",GER,Women,Cross-Country,Silver
2012,London,GBR,Cycling,Mountain Bike,"GOULD, Georgia",USA,Women,Cross-Country,Bronze
2012,London,GBR,Equestrian,Dressage,"DUJARDIN, Charlotte",GBR,Women,Individual,Gold
2012,London,GBR,Equestrian,Dressage,"CORNELISSEN, Adelinde Monique",NED,Women,Individual,Silver
2012,London,GBR,Equestrian,Dressage,"BECHTOLSHEIMER, Laura",GBR,Women,Individual,Bronze
2012,London,GBR,Equestrian,Dressage,"BECHTOLSHEIMER, Laura",GBR,Women,Team,Gold
2012,London,GBR,Equestrian,Dressage,"DUJARDIN, Charlotte",GBR,Women,Team,Gold
2012,London,GBR,Equestrian,Dressage,"HESTER, Carl",GBR,Men,Team,Gold
2012,London,GBR,Equestrian,Dressage,"LANGEHANENBERG, Helen",GER,Women,Team,Silver
2012,London,GBR,Equestrian,Dressage,"SCHNEIDER, Dorothee",GER,Women,Team,Silver
2012,London,GBR,Equestrian,Dressage,"SPREHE, Kristina",GER,Women,Team,Silver
2012,London,GBR,Equestrian,Dressage,"CORNELISSEN, Adelinde Monique",NED,Women,Team,Bronze
2012,London,GBR,Equestrian,Dressage,"GAL, Edward",NED,Men,Team,Bronze
2012,London,GBR,Equestrian,Dressage,"VAN GRUNSVEN, Anky",NED,Women,Team,Bronze
2012,London,GBR,Equestrian,Eventing,"JUNG, Michael",GER,Men,Individual,Gold
2012,London,GBR,Equestrian,Eventing,"ALGOTSSON, Sara",SWE,Women,Individual,Silver
2012,London,GBR,Equestrian,Eventing,"AUFFARTH, Sandra",GER,Women,Individual,Bronze
2012,London,GBR,Equestrian,Eventing,"AUFFARTH, Sandra",GER,Women,Team,Gold
2012,London,GBR,Equestrian,Eventing,"JUNG, Michael",GER,Men,Team,Gold
2012,London,GBR,Equestrian,Eventing,"KLIMKE, Ingrid",GER,Women,Team,Gold
2012,London,GBR,Equestrian,Eventing,"SCHRADE, Dirk",GER,Men,Team,Gold
2012,London,GBR,Equestrian,Eventing,"THOMSEN, Peter",GER,Men,Team,Gold
2012,London,GBR,Equestrian,Eventing,"COOK, Kristina",GBR,Women,Team,Silver
2012,London,GBR,Equestrian,Eventing,"FOX-PITT, William",GBR,Men,Team,Silver
2012,London,GBR,Equestrian,Eventing,"KING, Mary",GBR,Women,Team,Silver
2012,London,GBR,Equestrian,Eventing,"PHILLIPS, Zara",GBR,Women,Team,Silver
2012,London,GBR,Equestrian,Eventing,"WILSON, Nicola",GBR,Women,Team,Silver
2012,London,GBR,Equestrian,Eventing,"NICHOLSON, Andrew",NZL,Men,Team,Bronze
2012,London,GBR,Equestrian,Eventing,"PAGET, Jonathan",NZL,Men,Team,Bronze
2012,London,GBR,Equestrian,Eventing,"POWELL, Caroline",NZL,Women,Team,Bronze
2012,London,GBR,Equestrian,Eventing,"RICHARDS, Jonelle",NZL,Women,Team,Bronze
2012,London,GBR,Equestrian,Eventing,"TODD, Mark",NZL,Men,Team,Bronze
2012,London,GBR,Equestrian,Jumping,"GUERDAT, Steve",SUI,Men,Individual,Gold
2012,London,GBR,Equestrian,Jumping,"SCHRODER, Gerco",NED,Men,Individual,Silver
2012,London,GBR,Equestrian,Jumping,"OCONNOR, Cian",IRL,Men,Individual,Bronze
2012,London,GBR,Equestrian,Jumping,"BRASH, Scott",GBR,Men,Team,Gold
2012,London,GBR,Equestrian,Jumping,"CHARLES, Peter",GBR,Men,Team,Gold
2012,London,GBR,Equestrian,Jumping,"MAHER, Ben",GBR,Men,Team,Gold
2012,London,GBR,Equestrian,Jumping,"SKELTON, Nick",GBR,Men,Team,Gold
2012,London,GBR,Equestrian,Jumping,"HOUTZAGER, Marc",NED,Men,Team,Silver
2012,London,GBR,Equestrian,Jumping,"SCHRODER, Gerco",NED,Men,Team,Silver
2012,London,GBR,Equestrian,Jumping,"VAN DER VLEUTEN, Maikel",NED,Men,Team,Silver
2012,London,GBR,Equestrian,Jumping,"VRIELING, Jur",NED,Men,Team,Silver
2012,London,GBR,Equestrian,Jumping,"AL DUHAMI, Ramzy",KSA,Men,Team,Bronze
2012,London,GBR,Equestrian,Jumping,"AL SAUD, HRH Prince Abdullah",KSA,Men,Team,Bronze
2012,London,GBR,Equestrian,Jumping,"BAHAMDAN, Kamal",KSA,Men,Team,Bronze
2012,London,GBR,Equestrian,Jumping,"SHARBATLY, Abdullah Waleed",KSA,Men,Team,Bronze
2012,London,GBR,Fencing,Fencing,"LIMARDO GASCON, Ruben D.",VEN,Men,Épée Individual,Gold
2012,London,GBR,Fencing,Fencing,"PIASECKI, Bartosz",NOR,Men,Épée Individual,Silver
2012,London,GBR,Fencing,Fencing,"JUNG, Jin Sun",KOR,Men,Épée Individual,Bronze
2012,London,GBR,Fencing,Fencing,"SHEMYAKINA, Yana",UKR,Women,Épée Individual,Gold
2012,London,GBR,Fencing,Fencing,"HEIDEMANN, Britta",GER,Women,Épée Individual,Silver
2012,London,GBR,Fencing,Fencing,"SUN, Yujie",CHN,Women,Épée Individual,Bronze
2012,London,GBR,Fencing,Fencing,"LI, Na",CHN,Women,Épée Team,Gold
2012,London,GBR,Fencing,Fencing,"LUO, Xiaojuan",CHN,Women,Épée Team,Gold
2012,London,GBR,Fencing,Fencing,"SUN, Yujie",CHN,Women,Épée Team,Gold
2012,London,GBR,Fencing,Fencing,"XU, Anqi",CHN,Women,Épée Team,Gold
2012,London,GBR,Fencing,Fencing,"CHOI, Eunsook",KOR,Women,Épée Team,Silver
2012,London,GBR,Fencing,Fencing,"CHOI, Injeong",KOR,Women,Épée Team,Silver
2012,London,GBR,Fencing,Fencing,"JUNG, Hyo Jung",KOR,Women,Épée Team,Silver
2012,London,GBR,Fencing,Fencing,"SHIN, A Lam",KOR,Women,Épée Team,Silver
2012,London,GBR,Fencing,Fencing,"HURLEY, Courtney",USA,Women,Épée Team,Bronze
2012,London,GBR,Fencing,Fencing,"HURLEY, Kelley",USA,Women,Épée Team,Bronze
2012,London,GBR,Fencing,Fencing,"LAWRENCE, Maya",USA,Women,Épée Team,Bronze
2012,London,GBR,Fencing,Fencing,"SCANLAN, Susie",USA,Women,Épée Team,Bronze
2012,London,GBR,Fencing,Fencing,"LEI, Sheng",CHN,Men,Foil Individual,Gold
2012,London,GBR,Fencing,Fencing,"ABOUELKASSEM, Alaaeldin",EGY,Men,Foil Individual,Silver
2012,London,GBR,Fencing,Fencing,"CHOI, Byungchul",KOR,Men,Foil Individual,Bronze
2012,London,GBR,Fencing,Fencing,"DI FRANCISCA, Elisa",ITA,Women,Foil Individual,Gold
2012,London,GBR,Fencing,Fencing,"ERRIGO, Arianna",ITA,Women,Foil Individual,Silver
2012,London,GBR,Fencing,Fencing,"VEZZALI, Valentina",ITA,Women,Foil Individual,Bronze
2012,London,GBR,Fencing,Fencing,"ASPROMONTE, Valerio",ITA,Men,Foil Team,Gold
2012,London,GBR,Fencing,Fencing,"AVOLA, Giorgio",ITA,Men,Foil Team,Gold
2012,London,GBR,Fencing,Fencing,"BALDINI, Andrea",ITA,Men,Foil Team,Gold
2012,London,GBR,Fencing,Fencing,"CASSARA, Andrea",ITA,Men,Foil Team,Gold
2012,London,GBR,Fencing,Fencing,"AWAJI, Suguru",JPN,Men,Foil Team,Silver
2012,London,GBR,Fencing,Fencing,"CHIDA, Kenta",JPN,Men,Foil Team,Silver
2012,London,GBR,Fencing,Fencing,"MIYAKE, Ryo",JPN,Men,Foil Team,Silver
2012,London,GBR,Fencing,Fencing,"OTA, Yuki",JPN,Men,Foil Team,Silver
2012,London,GBR,Fencing,Fencing,"BACHMANN, Sebastian",GER,Men,Foil Team,Bronze
2012,London,GBR,Fencing,Fencing,"JOPPICH, Peter",GER,Men,Foil Team,Bronze
2012,London,GBR,Fencing,Fencing,"KLEIBRINK, Benjamin",GER,Men,Foil Team,Bronze
2012,London,GBR,Fencing,Fencing,"WESSELS, Andre",GER,Men,Foil Team,Bronze
2012,London,GBR,Fencing,Fencing,"DI FRANCISCA, Elisa",ITA,Women,Foil Team,Gold
2012,London,GBR,Fencing,Fencing,"ERRIGO, Arianna",ITA,Women,Foil Team,Gold
2012,London,GBR,Fencing,Fencing,"SALVATORI, Ilaria",ITA,Women,Foil Team,Gold
2012,London,GBR,Fencing,Fencing,"VEZZALI, Valentina",ITA,Women,Foil Team,Gold
2012,London,GBR,Fencing,Fencing,"DERIGLAZOVA, Inna",RUS,Women,Foil Team,Silver
2012,London,GBR,Fencing,Fencing,"GAFURZIANOVA, Kamilla",RUS,Women,Foil Team,Silver
2012,London,GBR,Fencing,Fencing,"KOROBEYNIKOVA, Larisa",RUS,Women,Foil Team,Silver
2012,London,GBR,Fencing,Fencing,"SHANAEVA, Aida",RUS,Women,Foil Team,Silver
2012,London,GBR,Fencing,Fencing,"JEON, Hee Sook",KOR,Women,Foil Team,Bronze
2012,London,GBR,Fencing,Fencing,"JUNG, Gil Ok",KOR,Women,Foil Team,Bronze
2012,London,GBR,Fencing,Fencing,"NAM, Hyun Hee",KOR,Women,Foil Team,Bronze
2012,London,GBR,Fencing,Fencing,"OH, Ha Na",KOR,Women,Foil Team,Bronze
2012,London,GBR,Fencing,Fencing,"SZILAGYI, Aron",HUN,Men,Sabre Individual,Gold
2012,London,GBR,Fencing,Fencing,"OCCHIUZZI, Diego",ITA,Men,Sabre Individual,Silver
2012,London,GBR,Fencing,Fencing,"KOVALEV, Nikolay",RUS,Men,Sabre Individual,Bronze
2012,London,GBR,Fencing,Fencing,"KIM, Jiyeon",KOR,Women,Sabre Individual,Gold
2012,London,GBR,Fencing,Fencing,"VELIKAYA, Sofya",RUS,Women,Sabre Individual,Silver
2012,London,GBR,Fencing,Fencing,"KHARLAN, Olga",UKR,Women,Sabre Individual,Bronze
2012,London,GBR,Fencing,Fencing,"GU, Bongil",KOR,Men,Sabre Team,Gold
2012,London,GBR,Fencing,Fencing,"KIM, Junghwan",KOR,Men,Sabre Team,Gold
2012,London,GBR,Fencing,Fencing,"OH, Eunseok",KOR,Men,Sabre Team,Gold
2012,London,GBR,Fencing,Fencing,"WON, Woo Young",KOR,Men,Sabre Team,Gold
2012,London,GBR,Fencing,Fencing,"DOLNICEANU, Tiberiu",ROU,Men,Sabre Team,Silver
2012,London,GBR,Fencing,Fencing,"DUMITRESCU, Rares",ROU,Men,Sabre Team,Silver
2012,London,GBR,Fencing,Fencing,"SIRITEANU, Alexandru",ROU,Men,Sabre Team,Silver
2012,London,GBR,Fencing,Fencing,"ZALOMIR, Florin",ROU,Men,Sabre Team,Silver
2012,London,GBR,Fencing,Fencing,"MONTANO, Aldo",ITA,Men,Sabre Team,Bronze
2012,London,GBR,Fencing,Fencing,"OCCHIUZZI, Diego",ITA,Men,Sabre Team,Bronze
2012,London,GBR,Fencing,Fencing,"SAMELE, Luigi",ITA,Men,Sabre Team,Bronze
2012,London,GBR,Fencing,Fencing,"TARANTINO, Luigi",ITA,Men,Sabre Team,Bronze
2012,London,GBR,Football,Football,"AQUINO, Javier",MEX,Men,Football,Gold
2012,London,GBR,Football,Football,"ARAUJO, Nestor",MEX,Men,Football,Gold
2012,London,GBR,Football,Football,"CHAVEZ, Darvin",MEX,Men,Football,Gold
2012,London,GBR,Football,Football,"CORONA, Jose",MEX,Men,Football,Gold
2012,London,GBR,Football,Football,"CORTES, Javier",MEX,Men,Football,Gold
2012,London,GBR,Football,Football,"DOS SANTOS, Giovani",MEX,Men,Football,Gold
2012,London,GBR,Football,Football,"ENRIQUEZ, Jorge",MEX,Men,Football,Gold
2012,London,GBR,Football,Football,"FABIAN, Marco",MEX,Men,Football,Gold
2012,London,GBR,Football,Football,"HERRERA, Hector",MEX,Men,Football,Gold
2012,London,GBR,Football,Football,"JIMENEZ, Israel",MEX,Men,Football,Gold
2012,London,GBR,Football,Football,"JIMENEZ, Raul",MEX,Men,Football,Gold
2012,London,GBR,Football,Football,"MIER, Hiram",MEX,Men,Football,Gold
2012,London,GBR,Football,Football,"PERALTA, Oribe",MEX,Men,Football,Gold
2012,London,GBR,Football,Football,"PONCE, Miguel",MEX,Men,Football,Gold
2012,London,GBR,Football,Football,"REYES, Diego",MEX,Men,Football,Gold
2012,London,GBR,Football,Football,"RODRIGUEZ, Jose",MEX,Men,Football,Gold
2012,London,GBR,Football,Football,"SALCIDO, Carlos",MEX,Men,Football,Gold
2012,London,GBR,Football,Football,"VIDRIO, Nestor",MEX,Men,Football,Gold
2012,London,GBR,Football,Football,DANILO,BRA,Men,Football,Silver
2012,London,GBR,Football,Football,GABRIEL,BRA,Men,Football,Silver
2012,London,GBR,Football,Football,GANSO,BRA,Men,Football,Silver
2012,London,GBR,Football,Football,HULK,BRA,Men,Football,Silver
2012,London,GBR,Football,Football,JUAN,BRA,Men,Football,Silver
2012,London,GBR,Football,Football,LEANDRO DAMIAO,BRA,Men,Football,Silver
2012,London,GBR,Football,Football,MARCELO,BRA,Men,Football,Silver
2012,London,GBR,Football,Football,"MOURA, Lucas",BRA,Men,Football,Silver
2012,London,GBR,Football,Football,NETO,BRA,Men,Football,Silver
2012,London,GBR,Football,Football,NEYMAR,BRA,Men,Football,Silver
2012,London,GBR,Football,Football,OSCAR,BRA,Men,Football,Silver
2012,London,GBR,Football,Football,"PATO, Alexandre",BRA,Men,Football,Silver
2012,London,GBR,Football,Football,RAFAEL,BRA,Men,Football,Silver
2012,London,GBR,Football,Football,ROMULO,BRA,Men,Football,Silver
2012,London,GBR,Football,Football,SANDRO,BRA,Men,Football,Silver
2012,London,GBR,Football,Football,"SANDRO, Alex",BRA,Men,Football,Silver
2012,London,GBR,Football,Football,"SILVA, Thiago",BRA,Men,Football,Silver
2012,London,GBR,Football,Football,"UVINI, Bruno",BRA,Men,Football,Silver
2012,London,GBR,Football,Football,"BAEK, Sungdong",KOR,Men,Football,Bronze
2012,London,GBR,Football,Football,"HWANG, Seokho",KOR,Men,Football,Bronze
2012,London,GBR,Football,Football,"JI, Dongwon",KOR,Men,Football,Bronze
2012,London,GBR,Football,Football,"JUNG, Sung Ryong",KOR,Men,Football,Bronze
2012,London,GBR,Football,Football,"JUNG, Wooyoung",KOR,Men,Football,Bronze
2012,London,GBR,Football,Football,"KI, Sungyueng",KOR,Men,Football,Bronze
2012,London,GBR,Football,Football,"KIM, Bokyung",KOR,Men,Football,Bronze
2012,London,GBR,Football,Football,"KIM, Chang Soo",KOR,Men,Football,Bronze
2012,London,GBR,Football,Football,"KIM, Hyunsung",KOR,Men,Football,Bronze
2012,London,GBR,Football,Football,"KIM, Keehee",KOR,Men,Football,Bronze
2012,London,GBR,Football,Football,"KIM, Younggwon",KOR,Men,Football,Bronze
2012,London,GBR,Football,Football,"KOO, Jacheol",KOR,Men,Football,Bronze
2012,London,GBR,Football,Football,"LEE, Bumyoung",KOR,Men,Football,Bronze
2012,London,GBR,Football,Football,"NAM, Taehee",KOR,Men,Football,Bronze
2012,London,GBR,Football,Football,"OH, Jaesuk",KOR,Men,Football,Bronze
2012,London,GBR,Football,Football,"PARK, Chuyoung",KOR,Men,Football,Bronze
2012,London,GBR,Football,Football,"PARK, Jongwoo",KOR,Men,Football,Bronze
2012,London,GBR,Football,Football,"YUN, Sukyoung",KOR,Men,Football,Bronze
2012,London,GBR,Football,Football,"BARNHART, Nicole",USA,Women,Football,Gold
2012,London,GBR,Football,Football,"BOXX, Shannon",USA,Women,Football,Gold
2012,London,GBR,Football,Football,"BUEHLER, Rachel",USA,Women,Football,Gold
2012,London,GBR,Football,Football,"CHENEY, Lauren",USA,Women,Football,Gold
2012,London,GBR,Football,Football,"HEATH, Tobin",USA,Women,Football,Gold
2012,London,GBR,Football,Football,"LE PEILBET, Amy",USA,Women,Football,Gold
2012,London,GBR,Football,Football,"LEROUX, Sydney",USA,Women,Football,Gold
2012,London,GBR,Football,Football,"LLOYD, Carli",USA,Women,Football,Gold
2012,London,GBR,Football,Football,"MITTS, Heather",USA,Women,Football,Gold
2012,London,GBR,Football,Football,"MORGAN, Alexandra Patricia",USA,Women,Football,Gold
2012,London,GBR,Football,Football,"O REILLY, Heather",USA,Women,Football,Gold
2012,London,GBR,Football,Football,"OHARA, Kelley",USA,Women,Football,Gold
2012,London,GBR,Football,Football,"RAMPONE, Christie",USA,Women,Football,Gold
2012,London,GBR,Football,Football,"RAPINOE, Megan",USA,Women,Football,Gold
2012,London,GBR,Football,Football,"RODRIGUEZ, Amy",USA,Women,Football,Gold
2012,London,GBR,Football,Football,"SAUERBRUNN, Becky",USA,Women,Football,Gold
2012,London,GBR,Football,Football,"SOLO, Hope",USA,Women,Football,Gold
2012,London,GBR,Football,Football,"WAMBACH, Abby",USA,Women,Football,Gold
2012,London,GBR,Football,Football,"ANDO, Kozue",JPN,Women,Football,Silver
2012,London,GBR,Football,Football,"FUKUMOTO, Miho",JPN,Women,Football,Silver
2012,London,GBR,Football,Football,"IWABUCHI, Mana",JPN,Women,Football,Silver
2012,London,GBR,Football,Football,"IWASHIMIZU, Azusa",JPN,Women,Football,Silver
2012,London,GBR,Football,Football,"KAIHORI, Ayumi",JPN,Women,Football,Silver
2012,London,GBR,Football,Football,"KAWASUMI, Nahomi",JPN,Women,Football,Silver
2012,London,GBR,Football,Football,"KINGA, Yukari",JPN,Women,Football,Silver
2012,London,GBR,Football,Football,"KUMAGAI, Saki",JPN,Women,Football,Silver
2012,London,GBR,Football,Football,"MARUYAMA, Karina",JPN,Women,Football,Silver
2012,London,GBR,Football,Football,"MIYAMA, Aya",JPN,Women,Football,Silver
2012,London,GBR,Football,Football,"OGIMI, Yuki",JPN,Women,Football,Silver
2012,London,GBR,Football,Football,"OHNO, Shinobu",JPN,Women,Football,Silver
2012,London,GBR,Football,Football,"SAKAGUCHI, Mizuho",JPN,Women,Football,Silver
2012,London,GBR,Football,Football,"SAMESHIMA, Aya",JPN,Women,Football,Silver
2012,London,GBR,Football,Football,"SAWA, Homare",JPN,Women,Football,Silver
2012,London,GBR,Football,Football,"TAKASE, Megumi",JPN,Women,Football,Silver
2012,London,GBR,Football,Football,"TANAKA, Asuna",JPN,Women,Football,Silver
2012,London,GBR,Football,Football,"YANO, Kyoko",JPN,Women,Football,Silver
2012,London,GBR,Football,Football,"BOOTH, Melanie",CAN,Women,Football,Bronze
2012,London,GBR,Football,Football,"CHAPMAN, Candace Marie",CAN,Women,Football,Bronze
2012,London,GBR,Football,Football,"FILIGNO, Jonelle",CAN,Women,Football,Bronze
2012,London,GBR,Football,Football,"GAYLE, Robyn Krista",CAN,Women,Football,Bronze
2012,London,GBR,Football,Football,"KYLE, Kaylyn Mckenzie",CAN,Women,Football,Bronze
2012,London,GBR,Football,Football,"LEBLANC, Karina Chenelle",CAN,Women,Football,Bronze
2012,London,GBR,Football,Football,"MATHESON, Diana Beverly",CAN,Women,Football,Bronze
2012,London,GBR,Football,Football,"MCLEOD, Erin Katrina",CAN,Women,Football,Bronze
2012,London,GBR,Football,Football,"MOSCATO, Carmelina",CAN,Women,Football,Bronze
2012,London,GBR,Football,Football,"NAULT, Marie-Eve",CAN,Women,Football,Bronze
2012,London,GBR,Football,Football,"PARKER, Kelly",CAN,Women,Football,Bronze
2012,London,GBR,Football,Football,"SCHMIDT, Sophie Diana",CAN,Women,Football,Bronze
2012,London,GBR,Football,Football,"SCOTT, Desiree Rose Marie",CAN,Women,Football,Bronze
2012,London,GBR,Football,Football,"SESSELMANN, Lauren Marie",CAN,Women,Football,Bronze
2012,London,GBR,Football,Football,"SINCLAIR, Christine Margaret",CAN,Women,Football,Bronze
2012,London,GBR,Football,Football,"STEWART, Chelsea Blaine",CAN,Women,Football,Bronze
2012,London,GBR,Football,Football,"TANCREDI, Melissa Palma Julie",CAN,Women,Football,Bronze
2012,London,GBR,Football,Football,"TIMKO, Brittany Amanda",CAN,Women,Football,Bronze
2012,London,GBR,Football,Football,"WILKINSON, Rhian Emilie",CAN,Women,Football,Bronze
2012,London,GBR,Football,Football,"ZURRER, Emily Jane",CAN,Women,Football,Bronze
2012,London,GBR,Gymnastics,Gymnastics Artistic,"DENG, Linlin",CHN,Women,Beam,Gold
2012,London,GBR,Gymnastics,Gymnastics Artistic,"SUI, Lu",CHN,Women,Beam,Silver
2012,London,GBR,Gymnastics,Gymnastics Artistic,"RAISMAN, Alexandra",USA,Women,Beam,Bronze
2012,London,GBR,Gymnastics,Gymnastics Artistic,"ZOU, Kai",CHN,Men,Floor Exercises,Gold
2012,London,GBR,Gymnastics,Gymnastics Artistic,"UCHIMURA, Kohei",JPN,Men,Floor Exercises,Silver
2012,London,GBR,Gymnastics,Gymnastics Artistic,"ABLYAZIN, Denis",RUS,Men,Floor Exercises,Bronze
2012,London,GBR,Gymnastics,Gymnastics Artistic,"RAISMAN, Alexandra",USA,Women,Floor Exercises,Gold
2012,London,GBR,Gymnastics,Gymnastics Artistic,"PONOR, Catalina",ROU,Women,Floor Exercises,Silver
2012,London,GBR,Gymnastics,Gymnastics Artistic,"MUSTAFINA, Aliya",RUS,Women,Floor Exercises,Bronze
2012,London,GBR,Gymnastics,Gymnastics Artistic,"ZONDERLAND, Epke",NED,Men,Horizontal Bar,Gold
2012,London,GBR,Gymnastics,Gymnastics Artistic,"HAMBUECHEN, Fabian",GER,Men,Horizontal Bar,Silver
2012,London,GBR,Gymnastics,Gymnastics Artistic,"ZOU, Kai",CHN,Men,Horizontal Bar,Bronze
2012,London,GBR,Gymnastics,Gymnastics Artistic,"UCHIMURA, Kohei",JPN,Men,Individual All-Around,Gold
2012,London,GBR,Gymnastics,Gymnastics Artistic,"NGUYEN, Marcel",GER,Men,Individual All-Around,Silver
2012,London,GBR,Gymnastics,Gymnastics Artistic,"LEYVA, Danell",USA,Men,Individual All-Around,Bronze
2012,London,GBR,Gymnastics,Gymnastics Artistic,"DOUGLAS, Gabrielle",USA,Women,Individual All-Around,Gold
2012,London,GBR,Gymnastics,Gymnastics Artistic,"KOMOVA, Victoria",RUS,Women,Individual All-Around,Silver
2012,London,GBR,Gymnastics,Gymnastics Artistic,"MUSTAFINA, Aliya",RUS,Women,Individual All-Around,Bronze
2012,London,GBR,Gymnastics,Gymnastics Artistic,"FENG, Zhe",CHN,Men,Parallel Bars,Gold
2012,London,GBR,Gymnastics,Gymnastics Artistic,"NGUYEN, Marcel",GER,Men,Parallel Bars,Silver
2012,London,GBR,Gymnastics,Gymnastics Artistic,"SABOT, Hamilton",FRA,Men,Parallel Bars,Bronze
2012,London,GBR,Gymnastics,Gymnastics Artistic,"BERKI, Krisztian",HUN,Men,Pommel Horse,Gold
2012,London,GBR,Gymnastics,Gymnastics Artistic,"SMITH, Louis",GBR,Men,Pommel Horse,Silver
2012,London,GBR,Gymnastics,Gymnastics Artistic,"WHITLOCK, Max",GBR,Men,Pommel Horse,Bronze
2012,London,GBR,Gymnastics,Gymnastics Artistic,"NABARRETE ZANETTI, Arthur",BRA,Men,Rings,Gold
2012,London,GBR,Gymnastics,Gymnastics Artistic,"CHEN, Yibing",CHN,Men,Rings,Silver
2012,London,GBR,Gymnastics,Gymnastics Artistic,"MORANDI, Matteo",ITA,Men,Rings,Bronze
2012,London,GBR,Gymnastics,Gymnastics Artistic,"CHEN, Yibing",CHN,Men,Team Competition,Gold
2012,London,GBR,Gymnastics,Gymnastics Artistic,"FENG, Zhe",CHN,Men,Team Competition,Gold
2012,London,GBR,Gymnastics,Gymnastics Artistic,"GUO, Weiyang",CHN,Men,Team Competition,Gold
2012,London,GBR,Gymnastics,Gymnastics Artistic,"ZHANG, Chenglong",CHN,Men,Team Competition,Gold
2012,London,GBR,Gymnastics,Gymnastics Artistic,"ZOU, Kai",CHN,Men,Team Competition,Gold
2012,London,GBR,Gymnastics,Gymnastics Artistic,"KATO, Ryohei",JPN,Men,Team Competition,Silver
2012,London,GBR,Gymnastics,Gymnastics Artistic,"TANAKA, Kazuhito",JPN,Men,Team Competition,Silver
2012,London,GBR,Gymnastics,Gymnastics Artistic,"TANAKA, Yusuke",JPN,Men,Team Competition,Silver
2012,London,GBR,Gymnastics,Gymnastics Artistic,"UCHIMURA, Kohei",JPN,Men,Team Competition,Silver
2012,London,GBR,Gymnastics,Gymnastics Artistic,"YAMAMURO, Koji",JPN,Men,Team Competition,Silver
2012,London,GBR,Gymnastics,Gymnastics Artistic,"OLDHAM, Sam",GBR,Men,Team Competition,Bronze
2012,London,GBR,Gymnastics,Gymnastics Artistic,"PURVIS, Daniel",GBR,Men,Team Competition,Bronze
2012,London,GBR,Gymnastics,Gymnastics Artistic,"SMITH, Louis",GBR,Men,Team Competition,Bronze
2012,London,GBR,Gymnastics,Gymnastics Artistic,"THOMAS, Kristian",GBR,Men,Team Competition,Bronze
2012,London,GBR,Gymnastics,Gymnastics Artistic,"WHITLOCK, Max",GBR,Men,Team Competition,Bronze
2012,London,GBR,Gymnastics,Gymnastics Artistic,"DOUGLAS, Gabrielle",USA,Women,Team Competition,Gold
2012,London,GBR,Gymnastics,Gymnastics Artistic,"MARONEY, Mc Kayla",USA,Women,Team Competition,Gold
2012,London,GBR,Gymnastics,Gymnastics Artistic,"RAISMAN, Alexandra",USA,Women,Team Competition,Gold
2012,London,GBR,Gymnastics,Gymnastics Artistic,"ROSS, Kyla",USA,Women,Team Competition,Gold
2012,London,GBR,Gymnastics,Gymnastics Artistic,"WIEBER, Jordyn",USA,Women,Team Competition,Gold
2012,London,GBR,Gymnastics,Gymnastics Artistic,"AFANASYEVA, Ksenia",RUS,Women,Team Competition,Silver
2012,London,GBR,Gymnastics,Gymnastics Artistic,"GRISHINA, Anastasia",RUS,Women,Team Competition,Silver
2012,London,GBR,Gymnastics,Gymnastics Artistic,"KOMOVA, Victoria",RUS,Women,Team Competition,Silver
2012,London,GBR,Gymnastics,Gymnastics Artistic,"MUSTAFINA, Aliya",RUS,Women,Team Competition,Silver
2012,London,GBR,Gymnastics,Gymnastics Artistic,"PASEKA, Maria",RUS,Women,Team Competition,Silver
2012,London,GBR,Gymnastics,Gymnastics Artistic,"BULIMAR, Diana Laura",ROU,Women,Team Competition,Bronze
